"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.754987958E1,-7.836323738E0,-8.308038712E0,-1.623510361E0,1.153547844E1
4.755467499E1,-7.900812626E0,-8.351144791E0,-1.870447636E0,1.164744752E1
4.755947041E1,-7.739485741E0,-8.432379723E0,-1.673165798E0,1.156737443E1
4.756426583E1,-7.419970512E0,-8.534255981E0,-1.802042484E0,1.145149967E1
4.756906124E1,-7.282145977E0,-8.732405663E0,-1.860202909E0,1.152149789E1
4.757385666E1,-7.181128025E0,-8.868261337E0,-2.272105694E0,1.163516752E1
4.757865208E1,-7.200696468E0,-8.848335266E0,-2.421514034E0,1.166219520E1
4.758344749E1,-7.289603233E0,-8.739601135E0,-2.509770870E0,1.165409341E1
4.758824291E1,-7.366394997E0,-8.633167267E0,-2.514291763E0,1.162398449E1
4.759303833E1,-7.368709564E0,-8.493576050E0,-2.328415871E0,1.148304120E1
4.759783374E1,-7.503770828E0,-8.409726143E0,-2.375246286E0,1.151832737E1
4.760262916E1,-7.917965889E0,-8.353270531E0,-2.272936344E0,1.173190317E1
4.760742458E1,-8.409574509E0,-8.271616936E0,-2.281040192E0,1.201431373E1
4.761221999E1,-8.963162422E0,-8.122022629E0,-2.186760902E0,1.229176372E1
4.761701541E1,-9.200630188E0,-7.909581184E0,-2.242270947E0,1.233859187E1
4.762181083E1,-9.108551979E0,-7.508125305E0,-2.127358437E0,1.199430359E1
4.762660624E1,-8.625960350E0,-6.942141533E0,-1.924322963E0,1.123848477E1
4.763140166E1,-7.930909634E0,-6.408162594E0,-1.526514769E0,1.030990411E1
4.763619708E1,-7.214987755E0,-5.942210674E0,-1.239983559E0,9.428863941E0
4.764099249E1,-6.721576691E0,-5.644766808E0,-7.408194542E-1,8.808620720E0
4.764578791E1,-6.499980927E0,-5.548983574E0,-2.959501743E-1,8.551523680E0
4.765058333E1,-6.534781456E0,-5.568332672E0,3.595447540E-2,8.585510477E0
4.765537874E1,-6.851307869E0,-5.707372665E0,2.083642483E-1,8.919525655E0
4.766017416E1,-7.154961586E0,-5.855905533E0,1.597216129E-1,9.247195029E0
4.766496958E1,-7.376842499E0,-6.076133728E0,-1.031687260E-1,9.557606924E0
4.766976499E1,-7.510654926E0,-6.294158936E0,-3.612158298E-1,9.805959974E0
4.767456041E1,-7.578762054E0,-6.546376705E0,-4.763209820E-1,1.002594454E1
4.767935583E1,-7.555649757E0,-6.785366058E0,-6.596288681E-1,1.017664709E1
4.768415124E1,-7.573605537E0,-7.073622704E0,-8.402402401E-1,1.039719398E1
4.768894666E1,-7.680622578E0,-7.401689529E0,-1.321898460E0,1.074822714E1
4.769374208E1,-7.991212845E0,-7.741010189E0,-1.664027929E0,1.124952045E1
4.769853749E1,-8.438118935E0,-7.960388660E0,-1.873340845E0,1.175070401E1
4.770333291E1,-8.897135735E0,-8.065145493E0,-1.861362696E0,1.215196557E1
4.770812833E1,-9.223142624E0,-7.914792538E0,-1.562132835E0,1.225359375E1
4.771292374E1,-9.314217567E0,-7.576615810E0,-1.242491245E0,1.207077216E1
4.771771916E1,-9.154384613E0,-7.198953152E0,-8.149647713E-1,1.167441012E1
4.772251458E1,-8.987699509E0,-6.908420086E0,-4.326012135E-1,1.134425645E1
4.772730999E1,-8.961431503E0,-6.695050716E0,-3.448653221E-1,1.119150976E1
4.773210541E1,-9.212361336E0,-6.591822624E0,-3.217153549E-1,1.133239726E1
4.773690083E1,-9.600055695E0,-6.407058716E0,-6.715252399E-1,1.156124634E1
4.774169624E1,-9.934878349E0,-6.092576027E0,-8.939690590E-1,1.168847600E1
4.774649166E1,-1.018361378E1,-5.676835537E0,-1.305657864E0,1.173188790E1
4.775128708E1,-1.025584507E1,-5.295862198E0,-1.537009001E0,1.164435104E1
4.775608249E1,-9.936999321E0,-4.985112190E0,-1.766195536E0,1.125676444E1
4.776087791E1,-9.341903687E0,-4.887491703E0,-2.007510662E0,1.073260633E1
4.776567333E1,-8.656063080E0,-4.968905449E0,-2.080089092E0,1.019530382E1
4.777046874E1,-8.071838379E0,-5.150113583E0,-1.910407782E0,9.763600904E0
4.777526416E1,-7.588213921E0,-5.435867310E0,-1.611871004E0,9.472474442E0
4.778005958E1,-7.149786472E0,-5.627664566E0,-1.387372255E0,9.204067408E0
4.778485499E1,-6.742670536E0,-5.747073174E0,-1.132738590E0,8.931716114E0
4.778965041E1,-6.327141762E0,-5.820332527E0,-9.479017258E-1,8.649133557E0
4.779444583E1,-5.928227425E0,-5.861761093E0,-4.978926182E-1,8.351767512E0
4.779924124E1,-5.561229706E0,-5.964553833E0,1.865150928E-1,8.157080737E0
4.780403666E1,-5.575273991E0,-6.143172741E0,7.345156670E-1,8.328371069E0
4.780883208E1,-6.031437397E0,-6.400218010E0,1.209919930E0,8.877214309E0
4.781362749E1,-6.856626987E0,-6.647221088E0,1.069442987E0,9.609505198E0
4.781842291E1,-7.776869774E0,-6.876647472E0,6.280622482E-1,1.040011760E1
4.782321833E1,-8.614826202E0,-7.052462578E0,4.650211334E-2,1.113349098E1
4.782801374E1,-9.213363647E0,-7.060089111E0,-2.289087772E-1,1.160962218E1
4.783280916E1,-9.444784164E0,-6.931018353E0,-4.078993797E-1,1.172217323E1
4.783760458E1,-9.315542221E0,-6.699400425E0,-4.176714420E-1,1.148197467E1
4.784239999E1,-8.901042938E0,-6.428194046E0,-5.383293629E-1,1.099272680E1
4.784719541E1,-8.421613693E0,-6.237534046E0,-4.032590389E-1,1.048775601E1
4.785199083E1,-7.977390766E0,-6.046250820E0,-4.086210728E-1,1.001812775E1
4.785678624E1,-7.503352165E0,-5.732179165E0,-4.846320152E-1,9.454789256E0
4.786158166E1,-7.077941895E0,-5.256417274E0,-4.907855988E-1,8.829952125E0
4.786637708E1,-6.628870964E0,-4.850226402E0,-1.551094055E-1,8.215271471E0
4.787117249E1,-6.317887306E0,-4.508170128E0,4.769067764E-1,7.776036136E0
4.787596791E1,-6.065238476E0,-4.227457047E0,1.383999825E0,7.521566749E0
4.788076333E1,-5.939379215E0,-4.055399895E0,2.272436619E0,7.542311446E0
4.788555874E1,-5.973198891E0,-3.950893879E0,2.781438351E0,7.682777280E0
4.789035416E1,-6.204964161E0,-3.944897413E0,3.114162207E0,7.985098753E0
4.789514958E1,-6.553611279E0,-4.073236465E0,3.160326958E0,8.338389687E0
4.789994499E1,-6.916615963E0,-4.314501762E0,3.030025482E0,8.696870487E0
4.790474041E1,-7.282546043E0,-4.645347118E0,3.067911863E0,9.166613875E0
4.790953583E1,-7.556791782E0,-4.977748394E0,2.945605755E0,9.516284694E0
4.791433124E1,-7.906059265E0,-5.106536865E0,2.288299799E0,9.686010935E0
4.791912666E1,-8.137969017E0,-5.228016853E0,1.541555882E0,9.794646215E0
4.792392208E1,-8.020575523E0,-5.671947479E0,1.262700081E0,9.904293585E0
4.792871749E1,-7.552523613E0,-6.370930195E0,1.439647198E0,9.985086305E0
4.793351291E1,-7.155704498E0,-6.930179596E0,1.457565069E0,1.006757131E1
4.793830833E1,-7.211972713E0,-7.122389793E0,2.913589478E-1,1.014030950E1
4.794310374E1,-7.400396347E0,-7.241769314E0,-1.049118996E0,1.040719653E1
4.794789916E1,-7.485966206E0,-7.575058937E0,-2.022711992E0,1.084032157E1
4.795269458E1,-7.317745686E0,-8.005203247E0,-2.707350254E0,1.117865942E1
4.795748999E1,-7.008671761E0,-8.276846886E0,-3.227315903E0,1.131561939E1
4.796228541E1,-6.507100105E0,-8.424032211E0,-3.234452724E0,1.112512269E1
4.796708083E1,-5.873515129E0,-8.489902496E0,-3.420912266E0,1.087562711E1
4.797187624E1,-5.170467377E0,-8.543708801E0,-3.488395214E0,1.057816592E1
4.797667166E1,-4.433993340E0,-8.644830704E0,-3.387672663E0,1.028930128E1
4.798146708E1,-3.826923847E0,-8.725807190E0,-3.132224083E0,1.002974999E1
4.798626249E1,-3.347071648E0,-8.738283157E0,-3.132564306E0,9.867798148E0
4.799105791E1,-3.075379372E0,-8.653247833E0,-2.987381935E0,9.657179048E0
4.799585333E1,-3.100003719E0,-8.461048126E0,-2.862138510E0,9.454691709E0
4.800064874E1,-3.328084469E0,-8.118957520E0,-2.817553520E0,9.215868124E0
4.800544416E1,-3.592910290E0,-7.660853863E0,-2.833088398E0,8.923232381E0
4.801023958E1,-3.930846214E0,-7.201968670E0,-2.531419039E0,8.586500278E0
4.801503499E1,-4.267913342E0,-6.730725765E0,-2.333231449E0,8.304319515E0
4.801983041E1,-4.596789360E0,-6.366963387E0,-2.003307819E0,8.104439364E0
4.802462583E1,-4.907669544E0,-6.036809921E0,-1.805988908E0,7.986857349E0
4.802942124E1,-5.039878368E0,-5.811901093E0,-1.546504974E0,7.846671008E0
4.803421666E1,-5.181540012E0,-5.742091179E0,-1.460268021E0,7.870981559E0
4.803901208E1,-5.398222446E0,-5.944119930E0,-1.351433277E0,8.142465181E0
4.804380749E1,-5.819798946E0,-6.424808502E0,-1.430176735E0,8.785990528E0
4.804860291E1,-6.421056271E0,-7.026353836E0,-1.679651737E0,9.665445764E0
4.805339833E1,-7.101098061E0,-7.514880180E0,-2.112664461E0,1.055283701E1
4.805819374E1,-7.635764122E0,-7.792901993E0,-2.856031179E0,1.127790447E1
4.806298916E1,-7.892749786E0,-7.925374508E0,-3.579178810E0,1.174383162E1
4.806778458E1,-7.802128792E0,-8.019776344E0,-4.136822701E0,1.192909587E1
4.807257999E1,-7.348717690E0,-8.219103813E0,-4.104070187E0,1.176438317E1
4.807737541E1,-6.879913330E0,-8.434173584E0,-3.521717310E0,1.143988568E1
4.808217083E1,-6.646308899E0,-8.638139725E0,-2.682280302E0,1.122432659E1
4.808696624E1,-6.740274429E0,-8.608417511E0,-1.898745179E0,1.109690879E1
4.809176166E1,-6.941328526E0,-8.299846649E0,-1.220904112E0,1.088853080E1
4.809655708E1,-6.984414101E0,-7.835016727E0,-4.550683498E-1,1.050602754E1
4.810135249E1,-6.751294136E0,-7.410464287E0,2.252790928E-1,1.002724808E1
4.810614791E1,-6.420503616E0,-7.009769440E0,1.031054258E0,9.561527450E0
4.811094333E1,-6.138374329E0,-6.757297039E0,1.380795240E0,9.232946343E0
4.811573874E1,-5.892353058E0,-6.638205528E0,1.617350101E0,9.022273469E0
4.812053416E1,-5.972537994E0,-6.687860489E0,1.654608011E0,9.117917289E0
4.812532958E1,-6.324077129E0,-6.831708908E0,1.445692778E0,9.421052263E0
4.813012499E1,-6.835543633E0,-6.914443016E0,9.335227013E-1,9.767581257E0
4.813492041E1,-7.233917713E0,-7.039216042E0,4.876904488E-1,1.010534363E1
4.813971583E1,-7.608304024E0,-7.158896923E0,-4.711055756E-2,1.044692848E1
4.814451124E1,-7.835267067E0,-7.321990967E0,-5.325624943E-1,1.073715905E1
4.814930666E1,-7.822398663E0,-7.512010098E0,-1.043497562E0,1.089537075E1
4.815410208E1,-7.821733475E0,-7.686280251E0,-1.542567730E0,1.107420127E1
4.815889749E1,-7.769662380E0,-7.761338234E0,-2.050397873E0,1.117184659E1
4.816369291E1,-7.671904087E0,-7.730193138E0,-2.551810265E0,1.118596147E1
4.816848833E1,-7.526082993E0,-7.721966743E0,-2.941728830E0,1.117696131E1
4.817328374E1,-7.255334854E0,-7.729488850E0,-2.884894848E0,1.098669650E1
4.817807916E1,-7.024098873E0,-7.654981136E0,-2.550132036E0,1.069765743E1
4.818287458E1,-6.886635303E0,-7.410069466E0,-2.244990587E0,1.036218404E1
4.818766999E1,-6.718500614E0,-7.054516792E0,-2.182337284E0,9.983338805E0
4.819246541E1,-6.472030640E0,-6.757820129E0,-1.822422028E0,9.532918522E0
4.819726083E1,-6.072959423E0,-6.622066498E0,-1.512498140E0,9.111544956E0
4.820205624E1,-5.645941257E0,-6.577326775E0,-1.148311853E0,8.743940776E0
4.820685166E1,-5.303447723E0,-6.675819874E0,-6.564023495E-1,8.551256796E0
4.821164708E1,-5.160133839E0,-6.836060524E0,-4.744281769E-1,8.578099254E0
4.821644249E1,-5.206033230E0,-7.031973839E0,-1.018238068E-1,8.749960351E0
4.822123791E1,-5.361804485E0,-7.101183414E0,-2.001249790E-1,8.900326018E0
4.822603333E1,-5.677990913E0,-7.139891624E0,-1.094388962E-1,9.123026367E0
4.823082874E1,-5.858752728E0,-7.217441559E0,-2.614805698E-1,9.299721408E0
4.823562416E1,-5.861900806E0,-7.419600010E0,-2.488093376E-1,9.459083014E0
4.824041958E1,-5.673552513E0,-7.769572258E0,3.475618362E-2,9.620637151E0
4.824521499E1,-5.422652245E0,-8.247680664E0,8.112998009E-1,9.903918470E0
4.825001041E1,-5.588915825E0,-8.612442970E0,1.376638412E0,1.035882654E1
4.825480583E1,-6.080034256E0,-8.789971352E0,1.379224300E0,1.077648702E1
4.825960124E1,-6.794192791E0,-8.874052048E0,1.622705936E0,1.129349503E1
4.826439666E1,-7.529597759E0,-8.961030960E0,1.693146229E0,1.182631229E1
4.826919208E1,-8.058856964E0,-9.079879761E0,1.754206181E0,1.226648407E1
4.827398749E1,-8.468860626E0,-9.020113945E0,1.470022678E0,1.245973606E1
4.827878291E1,-8.789988518E0,-8.727034569E0,5.921177864E-1,1.240063039E1
4.828357833E1,-8.665320396E0,-8.428115845E0,1.368651390E-1,1.208882320E1
4.828837374E1,-7.895116329E0,-8.157264709E0,3.806996346E-1,1.135864260E1
4.829316916E1,-6.737541676E0,-7.861895084E0,1.383848190E0,1.044599914E1
4.829796458E1,-5.711129665E0,-7.451461315E0,2.271954536E0,9.659350661E0
4.830275999E1,-4.944834709E0,-7.213070869E0,2.935332298E0,9.224747008E0
4.830755541E1,-4.359340191E0,-7.246553421E0,3.037094116E0,8.985561978E0
4.831235083E1,-4.056511402E0,-7.519912720E0,2.910596371E0,9.026402567E0
4.831714624E1,-4.150263309E0,-7.692792892E0,2.135426044E0,8.997988243E0
4.832194166E1,-4.529800892E0,-7.757593155E0,8.772583008E-1,9.026014060E0
4.832673708E1,-5.058457375E0,-7.750215054E0,-4.474158287E-1,9.265743646E0
4.833153249E1,-5.455985546E0,-7.668378830E0,-1.734914541E0,9.569834932E0
4.833632791E1,-5.662569046E0,-7.763407707E0,-2.647515059E0,9.967172288E0
4.834112333E1,-5.623256683E0,-8.068586349E0,-3.383554220E0,1.040055482E1
4.834591874E1,-5.355048656E0,-8.526113510E0,-4.010290146E0,1.083760051E1
4.835071416E1,-4.961270809E0,-9.054306984E0,-4.499931335E0,1.126250705E1
4.835550958E1,-4.695824623E0,-9.595556259E0,-4.523789406E0,1.160129904E1
4.836030499E1,-4.628241539E0,-9.903760910E0,-4.446304321E0,1.180147118E1
4.836510041E1,-4.691410065E0,-1.010338593E1,-4.184141636E0,1.189936035E1
4.836989583E1,-4.769946098E0,-1.018455410E1,-4.088436604E0,1.196632115E1
4.837469124E1,-4.915908337E0,-1.020937920E1,-3.938337803E0,1.199616951E1
4.837948666E1,-5.107261658E0,-1.017553329E1,-3.649361134E0,1.195589546E1
4.838428208E1,-5.374926567E0,-1.007634544E1,-3.507641077E0,1.194680372E1
4.838907749E1,-5.630419731E0,-9.943504333E0,-3.206344366E0,1.186825804E1
4.839387291E1,-5.716393948E0,-9.760837555E0,-2.931984663E0,1.168536023E1
4.839866833E1,-5.743684769E0,-9.583906174E0,-2.637260914E0,1.148025772E1
4.840346374E1,-5.675157070E0,-9.305480003E0,-2.899702549E0,1.127863648E1
4.840825916E1,-5.562094212E0,-9.102569580E0,-3.013128757E0,1.108479183E1
4.841305458E1,-5.163824558E0,-9.044305801E0,-2.745010376E0,1.077031260E1
4.841784999E1,-4.547836304E0,-9.125171661E0,-2.113858223E0,1.041249103E1
4.842264541E1,-4.025458813E0,-9.189155579E0,-1.707257032E0,1.017642499E1
4.842744083E1,-3.861840725E0,-8.989629745E0,-1.568785191E0,9.909003165E0
4.843223624E1,-4.070882797E0,-8.486307144E0,-1.858388305E0,9.593909672E0
4.843703166E1,-4.370436668E0,-7.813430786E0,-2.045793056E0,9.183446333E0
4.844182708E1,-4.481574059E0,-7.102712154E0,-2.046947002E0,8.644247684E0
4.844662249E1,-4.391366005E0,-6.375744820E0,-1.284090996E0,7.847490496E0
4.845141791E1,-4.052849770E0,-5.813996315E0,-5.484557152E-1,7.108371690E0
4.845621333E1,-3.594237328E0,-5.750966072E0,1.184625626E-1,6.782786014E0
4.846100874E1,-3.251852036E0,-6.089228153E0,7.932841778E-1,6.948563949E0
4.846580416E1,-3.315994263E0,-6.635996819E0,8.730745316E-1,7.469573673E0
4.847059958E1,-3.971786499E0,-7.094153404E0,7.472894192E-1,8.164590743E0
4.847539499E1,-5.073047638E0,-7.433042526E0,2.919602394E-2,8.999265856E0
4.848019041E1,-6.334630966E0,-7.725776196E0,-7.237944603E-1,1.001693794E1
4.848498583E1,-7.485715866E0,-8.156080246E0,-1.627437949E0,1.118955501E1
4.848978124E1,-8.288078308E0,-8.797527313E0,-2.202525616E0,1.228575793E1
4.849457666E1,-8.657027245E0,-9.589527130E0,-2.772216558E0,1.321318796E1
4.849937208E1,-8.560077667E0,-1.020316887E1,-3.614094257E0,1.380004572E1
4.850416749E1,-8.422741890E0,-1.064411354E1,-4.423436642E0,1.427608230E1
4.850896291E1,-8.535402298E0,-1.083420563E1,-4.839490891E0,1.461690036E1
4.851375833E1,-8.527607918E0,-1.093560982E1,-4.890959263E0,1.470473194E1
4.851855374E1,-8.212626457E0,-1.081061649E1,-4.603461266E0,1.433556828E1
4.852334911E1,-7.424827576E0,-1.067983437E1,-3.719331741E0,1.352850159E1
4.852814458E1,-6.400264740E0,-1.043154716E1,-2.693025112E0,1.253127884E1
4.853293999E1,-5.377510071E0,-9.900050163E0,-1.815718412E0,1.141163622E1
4.853773541E1,-4.668873787E0,-9.209798813E0,-7.436890602E-1,1.035238378E1
4.854253078E1,-4.234918594E0,-8.478183746E0,-9.388566017E-2,9.477497014E0
4.854732619E1,-4.045471191E0,-7.896604538E0,6.009571552E-1,8.892881979E0
4.855212161E1,-3.811864853E0,-7.553283691E0,8.785212040E-1,8.506127655E0
4.855691703E1,-3.542233467E0,-7.354599476E0,1.053226948E0,8.230846760E0
4.856171244E1,-3.495914459E0,-7.240487576E0,7.548465729E-1,8.075634439E0
4.856650786E1,-3.425902367E0,-7.182466507E0,5.973172188E-1,7.980063910E0
4.857130328E1,-3.471347809E0,-7.130820274E0,1.258034706E-1,7.931877452E0
4.857609869E1,-3.484953880E0,-7.176658154E0,-3.171355724E-1,7.984353497E0
4.858089411E1,-3.508445740E0,-7.326960564E0,-1.094869375E0,8.197089823E0
4.858568953E1,-3.640672684E0,-7.569440842E0,-1.764705539E0,8.582838568E0
4.859048494E1,-3.803072929E0,-7.812917709E0,-2.366291761E0,9.005797218E0
4.859528036E1,-4.177587509E0,-7.825269699E0,-3.072943687E0,9.387761510E0
4.860007578E1,-4.661705017E0,-7.656826496E0,-3.613442183E0,9.665166841E0
4.860487124E1,-5.299077034E0,-7.339244843E0,-4.018037796E0,9.904007270E0
4.860966661E1,-5.909004211E0,-6.916349888E0,-4.566025257E0,1.017844847E1
4.861446202E1,-6.311071396E0,-6.446299553E0,-5.053683758E0,1.034041197E1
4.861925744E1,-6.427551270E0,-5.908322334E0,-5.236191750E0,1.018034342E1
4.862405286E1,-6.199447632E0,-5.398819447E0,-4.901256084E0,9.570930653E0
4.862884828E1,-5.644100189E0,-4.939758778E0,-4.281041145E0,8.636225855E0
4.863364369E1,-4.898105621E0,-4.550398827E0,-3.420796871E0,7.509954686E0
4.863843911E1,-4.037875175E0,-4.307256699E0,-2.584998131E0,6.445084292E0
4.864323453E1,-3.163139343E0,-4.157462597E0,-1.824261189E0,5.533342085E0
4.864802994E1,-2.358779907E0,-4.131936073E0,-9.493165016E-1,4.851591511E0
4.865282536E1,-1.785691261E0,-4.201992989E0,2.637147903E-3,4.565681254E0
4.865762078E1,-1.394454002E0,-4.310349941E0,7.811567783E-1,4.597153956E0
4.866241619E1,-1.150112152E0,-4.483289242E0,1.589728594E0,4.893861194E0
4.866721161E1,-1.096603394E0,-4.661060333E0,1.986276627E0,5.183948039E0
4.867200703E1,-1.103404045E0,-5.006092548E0,2.535095215E0,5.718843488E0
4.867680244E1,-1.224960327E0,-5.446280479E0,2.799108982E0,6.244798632E0
4.868159786E1,-1.444261551E0,-6.097971916E0,2.926350594E0,6.916262048E0
4.868639328E1,-1.847344398E0,-6.905255795E0,3.200419426E0,7.831853128E0
4.869118869E1,-2.520653725E0,-7.599546909E0,3.212883949E0,8.627249370E0
4.869598411E1,-3.446038246E0,-8.201833725E0,3.039694309E0,9.401329562E0
4.870077952E1,-4.622423172E0,-8.647315979E0,2.761052132E0,1.018657344E1
4.870557494E1,-5.768842697E0,-8.945541382E0,2.407539606E0,1.091322609E1
4.871037036E1,-7.063085556E0,-8.979963303E0,1.939472437E0,1.158829029E1
4.871516578E1,-8.348353386E0,-8.641895294E0,1.262339354E0,1.208184006E1
4.871996119E1,-9.556787491E0,-7.950027466E0,7.691767216E-1,1.245498923E1
4.872475661E1,-1.031703949E1,-6.884582520E0,1.737415791E-1,1.240439303E1
4.872955203E1,-1.024557018E1,-5.797928333E0,3.217673302E-2,1.177237090E1
4.873434744E1,-9.495914459E0,-4.885969162E0,2.540476322E-1,1.068221074E1
4.873914286E1,-8.481347084E0,-3.982982635E0,1.594462395E-1,9.371383150E0
4.874393828E1,-7.014509201E0,-3.250470638E0,4.699180126E-1,7.745303199E0
4.874873369E1,-5.469794273E0,-2.864313126E0,1.055735826E0,6.263985729E0
4.875352911E1,-4.013270378E0,-2.715990782E0,1.488636494E0,5.069416501E0
4.875832453E1,-2.691331863E0,-2.675102711E0,1.218326330E0,3.985443609E0
4.876311994E1,-1.591230392E0,-2.611460686E0,6.935138702E-1,3.135714044E0
4.876791536E1,-7.067832947E-1,-2.608067751E0,9.765148163E-2,2.703903813E0
4.877271078E1,-6.542778015E-2,-2.743195534E0,-7.351429462E-1,2.840745973E0
4.877750619E1,3.384175301E-1,-2.954388618E0,-1.411873102E0,3.291857255E0
4.878230161E1,8.658928871E-1,-3.148108482E0,-2.138609886E0,3.903076960E0
4.878709702E1,1.473756313E0,-3.453118801E0,-2.444969177E0,4.480386301E0
4.879189244E1,2.104310513E0,-3.818671703E0,-2.700437546E0,5.128619624E0
4.879668786E1,2.446328640E0,-4.122690678E0,-2.989872932E0,5.649817908E0
4.880148328E1,2.477852345E0,-4.384294987E0,-3.513299942E0,6.140445526E0
4.880627869E1,2.217342854E0,-4.598904133E0,-3.870929718E0,6.407076200E0
4.881107411E1,1.912633896E0,-4.687726021E0,-4.509754658E0,6.780179256E0
4.881586953E1,1.522422314E0,-4.782212734E0,-5.149206161E0,7.190386111E0
4.882066494E1,1.108191967E0,-4.956653118E0,-5.527871609E0,7.506921079E0
4.882546036E1,6.407780647E-1,-5.206324100E0,-5.740303040E0,7.776084243E0
4.883025578E1,1.344594955E-1,-5.572057247E0,-5.772353172E0,8.024086395E0
4.883505119E1,-3.172483444E-1,-6.142377853E0,-5.647278309E0,8.349922425E0
4.883984661E1,-7.520856857E-1,-6.809751511E0,-5.296767235E0,8.659912913E0
4.884464203E1,-1.150135040E0,-7.579225063E0,-4.859763622E0,9.076605403E0
4.884943744E1,-1.703953743E0,-8.202665329E0,-4.371549606E0,9.449741945E0
4.885423286E1,-2.226074219E0,-8.730888367E0,-4.020853043E0,9.866664953E0
4.885902828E1,-2.727672577E0,-9.142761230E0,-3.594980240E0,1.019579146E1
4.886382369E1,-3.186609268E0,-9.417094231E0,-3.355075359E0,1.049250557E1
4.886861911E1,-3.693561554E0,-9.470560074E0,-3.424346924E0,1.072660510E1
4.887341452E1,-4.322982788E0,-9.299285889E0,-3.381783485E0,1.079821086E1
4.887820994E1,-4.762565613E0,-8.961641312E0,-3.223708868E0,1.064825549E1
4.888300536E1,-4.784476280E0,-8.563653946E0,-2.739744425E0,1.018496842E1
4.888780078E1,-4.539210320E0,-8.065406799E0,-2.347238779E0,9.548023201E0
4.889259619E1,-4.124593735E0,-7.498752594E0,-2.109834194E0,8.814474702E0
4.889739161E1,-3.513426781E0,-6.868831635E0,-2.049612761E0,7.982852137E0
4.890218702E1,-2.725491524E0,-6.342615128E0,-1.723767996E0,7.115366948E0
4.890698244E1,-1.911581993E0,-5.897676468E0,-1.365789175E0,6.348394561E0
4.891177786E1,-1.243731499E0,-5.420845509E0,-1.050831079E0,5.660095408E0
4.891657328E1,-8.437156677E-1,-4.847052097E0,-1.214934349E0,5.067724897E0
4.892136869E1,-4.410943985E-1,-4.280755997E0,-1.096077919E0,4.440813324E0
4.892616411E1,-1.238269806E-1,-3.833015919E0,-1.101112843E0,3.989961610E0
4.893095953E1,3.733539581E-2,-3.571632147E0,-8.753559589E-1,3.677526095E0
4.893575494E1,-7.079792023E-2,-3.428300619E0,-5.122351646E-1,3.467079801E0
4.894055036E1,-2.910213470E-1,-3.330160141E0,-2.811956406E-1,3.354658101E0
4.894534578E1,-6.194438934E-1,-3.305139542E0,-1.025593281E-1,3.364249774E0
4.895014119E1,-8.181486130E-1,-3.381344795E0,-2.985410690E-1,3.491702528E0
